case_id,mask_path,status,target_wall_thickness_mm,voxel_connected_component_count,watertight,non_manifold_edge_count,connected_component_count,surface_area_mm2,volume_mm3,bbox_x_mm,bbox_y_mm,bbox_z_mm,edge_length_min_mm,edge_length_median_mm,edge_length_mean_mm,raw_stl,repaired_stl,smoothed_stl,repair_success,surface_roughness_pre_mean,surface_roughness_pre_max,surface_roughness_post_mean,surface_roughness_post_max,smoothing_volume_change_relative,wall_thickness_compliance_fraction,slicer_compatibility_proxy
842__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/842/mask__s0_original.nii.gz,ok,3.0,13,True,0,11,8433.22692508213,6698.2057984882895,108.00000429153442,99.00000393390656,96.00000381469727,0.4242640855706679,0.6000000238418579,0.5899470764521181,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/842__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/842__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/842__s0_original/segmentation_smoothed.stl,True,0.575024807029726,3.141592653589793,0.5209735850600314,3.1382478390193262,-0.0033729149761514902,0.05396694998262189,True
843__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/843/mask__s0_original.nii.gz,ok,3.0,18,True,0,13,6677.636828445,6082.596725101976,101.40000402927399,97.80000388622284,76.80000305175781,0.4242640855706679,0.6000000238418579,0.5908671202630617,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/843__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/843__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/843__s0_original/segmentation_smoothed.stl,True,0.5952501193231514,3.141592653589793,0.5376547001873124,3.140976415309039,-0.00306735246810773,0.11684136967155835,True
844__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/844/mask__s0_original.nii.gz,ok,3.0,12,True,0,12,7745.111704066477,7326.774873419558,156.60000622272491,141.0000056028366,88.80000352859497,0.4242640855706679,0.6000000238418579,0.5905015398120116,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/844__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/844__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/844__s0_original/segmentation_smoothed.stl,True,0.594635286566322,3.141592653589793,0.5404306397191116,3.1403791757515105,-0.002560609884443078,0.13995819543633514,True
845__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/845/mask__s0_original.nii.gz,ok,3.0,10,False,10,8,9063.943197992925,not_watertight,138.60000550746918,112.20000445842743,128.10000509023666,0.4242640855706679,0.6000000238418579,0.5891630710553565,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/845__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/845__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/845__s0_original/segmentation_smoothed.stl,True,0.5575824504103484,3.141592653589793,0.4936424004355868,3.138286508261833,not_watertight,0.061769132800741,False
846__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/846/mask__s0_original.nii.gz,ok,3.0,5,True,0,5,7548.854507511523,6190.902738013057,114.000004529953,85.80000340938568,91.2000036239624,0.4242640855706679,0.6000000238418579,0.5909564919983127,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/846__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/846__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/846__s0_original/segmentation_smoothed.stl,True,0.5694345540610511,3.141592653589793,0.5155909466045748,3.140839110953209,-0.002876842427009287,0.0647060837413126,True
847__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/847/mask__s0_original.nii.gz,ok,3.0,11,True,0,10,7486.807327754363,6518.835777105719,142.20000565052032,121.80000483989716,102.00000405311584,0.4242640855706679,0.6000000238418579,0.590820101088972,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/847__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/847__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/847__s0_original/segmentation_smoothed.stl,True,0.5681178275738528,3.141592653589793,0.5034044581842053,3.137883728764152,-0.0029317524177448527,0.1000813669650122,True
848__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/848/mask__s0_original.nii.gz,ok,3.0,4,True,0,4,4646.495841331851,3832.8754569143252,115.80000460147858,140.40000557899475,72.60000288486481,0.4242640855706679,0.6000000238418579,0.5890029681171681,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/848__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/848__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/848__s0_original/segmentation_smoothed.stl,True,0.5726081286347694,3.141592653589793,0.5189028159212777,3.139962601083038,-0.002921687762525881,0.062078496406854616,True
849__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/849/mask__s0_original.nii.gz,ok,3.0,13,True,0,12,10800.847402902235,8966.449068883938,114.000004529953,98.4000039100647,92.40000367164612,0.4242640855706679,0.6000000238418579,0.5919449505895807,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/849__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/849__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/849__s0_original/segmentation_smoothed.stl,True,0.5727202657501609,3.141592653589793,0.5148488935319527,3.1395713876596165,-0.003237225095342087,0.07274747618034376,True
850__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/850/mask__s0_original.nii.gz,ok,3.0,19,True,0,18,5796.83336519701,4658.400555324576,138.60000550746918,94.20000374317169,94.20000374317169,0.4242640855706679,0.6000000238418579,0.5902994548558218,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/850__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/850__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/850__s0_original/segmentation_smoothed.stl,True,0.6003925325316458,3.141592653589793,0.5535871514831846,3.136716610145738,-0.0042151327944771905,0.07720237825080561,True
851__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/851/mask__s0_original.nii.gz,ok,3.0,4,True,0,4,7634.400185809776,6887.2958210295765,111.00000441074371,102.6000040769577,82.20000326633453,0.4242640855706679,0.6000000238418579,0.5895609531873409,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/851__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/851__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/851__s0_original/segmentation_smoothed.stl,True,0.574610800400481,3.141592653589793,0.5164180480396192,3.1385377240278283,-0.002404007889417417,0.10328537022170073,True
852__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/852/mask__s0_original.nii.gz,ok,3.0,38,True,0,33,10552.440535297907,9817.174170298267,151.2000060081482,132.00000524520874,84.60000336170197,0.4242640855706679,0.6000000238418579,0.591332286257762,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/852__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/852__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/852__s0_original/segmentation_smoothed.stl,True,0.606443334229497,3.141592653589793,0.554352044461443,3.1407291144782437,-0.0028655121007752876,0.13561083327921022,True
853__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/853/mask__s0_original.nii.gz,ok,3.0,6,True,0,6,6336.820553649476,5844.744696747802,116.40000462532043,94.80000376701355,82.20000326633453,0.4242640855706679,0.6000000238418579,0.5922696633861053,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/853__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/853__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/853__s0_original/segmentation_smoothed.stl,True,0.5605539038637284,3.141592653589793,0.4977326720347755,3.141592653589793,-0.0023654901049759325,0.11621729796601535,True
854__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/854/mask__s0_original.nii.gz,ok,3.0,4,True,0,4,7098.642458291986,5666.148675457505,108.00000429153442,90.60000360012054,88.20000350475311,0.4242640855706679,0.6000000238418579,0.5900134862534315,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/854__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/854__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/854__s0_original/segmentation_smoothed.stl,True,0.566500803538198,3.141592653589793,0.512117092305187,3.137111540253251,-0.003293135960969206,0.057608248963275675,True
855__s0_original,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/855/mask__s0_original.nii.gz,ok,3.0,28,False,52,26,10471.02502601796,not_watertight,156.30000621080399,115.20000457763672,135.30000537633896,0.4242640855706679,0.6000000238418579,0.5904426666450848,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/855__s0_original/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/855__s0_original/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s0_original/case_outputs/855__s0_original/segmentation_smoothed.stl,True,0.5829844714469289,3.141592653589793,0.5294068697162639,3.1407940201737987,not_watertight,0.10090743241642382,False
