case_id,mask_path,status,target_wall_thickness_mm,voxel_connected_component_count,watertight,non_manifold_edge_count,connected_component_count,surface_area_mm2,volume_mm3,bbox_x_mm,bbox_y_mm,bbox_z_mm,edge_length_min_mm,edge_length_median_mm,edge_length_mean_mm,raw_stl,repaired_stl,smoothed_stl,repair_success,surface_roughness_pre_mean,surface_roughness_pre_max,surface_roughness_post_mean,surface_roughness_post_max,smoothing_volume_change_relative,wall_thickness_compliance_fraction,slicer_compatibility_proxy
809__s1_absolute_volume__mm3_5,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/809/mask__s1_absolute_volume__mm3_5.nii.gz,ok,3.0,7,True,0,7,2173.3330145437058,1978.8572358981467,74.40000295639038,63.00000250339508,61.800002455711365,0.4242640855706679,0.6000000238418579,0.5901263284417189,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/809__s1_absolute_volume__mm3_5/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/809__s1_absolute_volume__mm3_5/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/809__s1_absolute_volume__mm3_5/segmentation_smoothed.stl,True,0.5967894574967569,3.141592653589793,0.5370013776926909,3.1389289472354243,-0.0031753382188724087,0.13311862587224907,True
810__s1_absolute_volume__mm3_5,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/810/mask__s1_absolute_volume__mm3_5.nii.gz,ok,3.0,11,True,0,10,8070.33433771972,6708.204799680265,124.20000493526459,100.80000400543213,109.20000433921814,0.4242640855706679,0.6000000238418579,0.5905869489540396,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/810__s1_absolute_volume__mm3_5/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/810__s1_absolute_volume__mm3_5/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/810__s1_absolute_volume__mm3_5/segmentation_smoothed.stl,True,0.5855477377781473,3.141592653589793,0.5302640648489388,3.1391316982260906,-0.003242712063611472,0.07697653116017562,True
811__s1_absolute_volume__mm3_5,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/811/mask__s1_absolute_volume__mm3_5.nii.gz,ok,3.0,4,True,0,3,7298.743482161373,6716.637800685555,106.20000422000885,91.2000036239624,78.60000312328339,0.4242640855706679,0.6000000238418579,0.5895636725181964,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/811__s1_absolute_volume__mm3_5/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/811__s1_absolute_volume__mm3_5/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/811__s1_absolute_volume__mm3_5/segmentation_smoothed.stl,True,0.5594912234955962,3.141592653589793,0.4984784801241698,3.140925915510116,-0.002543483619349689,0.11512887087581533,True
812__s1_absolute_volume__mm3_5,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/812/mask__s1_absolute_volume__mm3_5.nii.gz,ok,3.0,10,True,0,10,10602.416605478289,10262.899223432827,172.20000684261322,130.20000517368317,80.40000319480896,0.4242640855706679,0.6000000238418579,0.5915350084187085,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/812__s1_absolute_volume__mm3_5/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/812__s1_absolute_volume__mm3_5/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/812__s1_absolute_volume__mm3_5/segmentation_smoothed.stl,True,0.5956679697349127,3.141592653589793,0.542760966722141,3.140417658534707,-0.002366141913607733,0.149373547958845,True
813__s1_absolute_volume__mm3_5,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/813/mask__s1_absolute_volume__mm3_5.nii.gz,ok,3.0,2,True,0,2,6163.52707145537,5113.773609609269,110.40000438690186,88.80000352859497,88.20000350475311,0.4242640855706679,0.6000000238418579,0.5901178024655493,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/813__s1_absolute_volume__mm3_5/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/813__s1_absolute_volume__mm3_5/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/813__s1_absolute_volume__mm3_5/segmentation_smoothed.stl,True,0.5811126615808504,3.141592653589793,0.5208201181442265,3.139166834229,-0.002913679641989341,0.07000455920752684,True
814__s1_absolute_volume__mm3_5,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/814/mask__s1_absolute_volume__mm3_5.nii.gz,ok,3.0,5,True,0,5,10250.142646668875,9356.563115389154,127.20000505447388,117.60000467300415,88.20000350475311,0.4242640855706679,0.6000000238418579,0.5919064616765087,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/814__s1_absolute_volume__mm3_5/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/814__s1_absolute_volume__mm3_5/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/814__s1_absolute_volume__mm3_5/segmentation_smoothed.stl,True,0.6097924886371301,3.141592653589793,0.5537670839481801,3.1398470576467705,-0.002352837556031829,0.11132071183435988,True
815__s1_absolute_volume__mm3_5,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/815/mask__s1_absolute_volume__mm3_5.nii.gz,ok,3.0,11,True,0,11,10462.277210519407,9468.154128691836,111.00000441074371,83.40000331401825,105.60000419616699,0.4242640855706679,0.6000000238418579,0.5907792799238243,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/815__s1_absolute_volume__mm3_5/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/815__s1_absolute_volume__mm3_5/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/815__s1_absolute_volume__mm3_5/segmentation_smoothed.stl,True,0.5690471327849714,3.141592653589793,0.5119483653519187,3.140983334633808,-0.0026196577324623083,0.10613308181185295,True
816__s1_absolute_volume__mm3_5,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/816/mask__s1_absolute_volume__mm3_5.nii.gz,ok,3.0,5,True,0,5,5972.83732087709,4847.139577824019,93.00000369548798,82.80000329017639,97.80000388622284,0.4242640855706679,0.6000000238418579,0.5920298817359885,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/816__s1_absolute_volume__mm3_5/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/816__s1_absolute_volume__mm3_5/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/816__s1_absolute_volume__mm3_5/segmentation_smoothed.stl,True,0.5479648493442302,3.141592653589793,0.48588499413800795,3.13638358497343,-0.003060099883256431,0.05949726775956284,True
817__s1_absolute_volume__mm3_5,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/817/mask__s1_absolute_volume__mm3_5.nii.gz,ok,3.0,9,True,0,9,8666.793014449933,7140.798851249489,133.20000529289246,78.00000309944153,81.60000324249268,0.4242640855706679,0.6000000238418579,0.5919655727470023,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/817__s1_absolute_volume__mm3_5/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/817__s1_absolute_volume__mm3_5/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/817__s1_absolute_volume__mm3_5/segmentation_smoothed.stl,True,0.5641316878005163,3.141592653589793,0.5049308004309196,3.141408982376549,-0.002941060346996061,0.0626837307361107,True
818__s1_absolute_volume__mm3_5,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/818/mask__s1_absolute_volume__mm3_5.nii.gz,ok,3.0,7,True,0,7,7247.193466160124,6802.857810963782,143.40000569820404,128.4000051021576,89.40000355243683,0.4242640855706679,0.6000000238418579,0.5883756794506168,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/818__s1_absolute_volume__mm3_5/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/818__s1_absolute_volume__mm3_5/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/818__s1_absolute_volume__mm3_5/segmentation_smoothed.stl,True,0.5834787601339205,3.141592653589793,0.5221677731502976,3.138313518200147,-0.0022146887876012553,0.12521885942971486,True
