case_id,strategy,variant_id,kind,primary_variant,spacing_x_mm,spacing_y_mm,spacing_z_mm,spacing_as_expected,segmentation_threshold_frozen,strength,stage_a_component_count,stage_a_total_volume_mm3,stage_a_largest_component_mm3,stage_a_largest_component_ratio,stage_a_second_component_ratio,stage_a_n_components_ge_5mm3,stage_a_n_components_lt_5mm3,stage_a_median_component_volume_mm3,stage_a_median_gap_to_larger_mm,stage_a_min_gap_to_larger_mm,stage_a_n_components_within_1p2mm,correction_components_before,correction_components_after,correction_bridges_added,correction_added_volume_mm3,correction_removed_volume_mm3,connected_components_corrected,pred_voxels,pred_volume_mm3_corrected,dice_corrected,precision_corrected,recall_corrected,jaccard,tp_voxels,fp_voxels,fn_voxels,gt_volume_mm3_corrected,volume_diff_from_gt_mm3,volume_diff_from_gt_relative,cldice_corrected,topology_precision_corrected,topology_sensitivity_corrected,hd95_corrected,hd,assd_corrected,masd_pred_to_gt,masd_gt_to_pred,skeleton_voxels,skeleton_length_mm_approx,skeleton_endpoints_corrected,skeleton_branchpoints_corrected,skeleton_components,centerline_mean_mm_corrected,centerline_p95_mm,provenance_checked,provenance_ok,authoritative_dice,dice_abs_delta,mesh_attempted,corrected_mask_path,mesh_mask_path,mesh_status,mesh_target_wall_thickness_mm,mesh_voxel_connected_component_count,mesh_watertight_corrected,mesh_non_manifold_edge_count_corrected,mesh_connected_component_count,mesh_surface_area_mm2,mesh_volume_mm3_corrected,mesh_bbox_x_mm,mesh_bbox_y_mm,mesh_bbox_z_mm,mesh_edge_length_min_mm,mesh_edge_length_median_mm,mesh_edge_length_mean_mm,mesh_raw_stl,mesh_repaired_stl,mesh_smoothed_stl,mesh_repair_success,mesh_surface_roughness_pre_mean,mesh_surface_roughness_pre_max,mesh_surface_roughness_post_mean,mesh_surface_roughness_post_max,mesh_smoothing_volume_change_relative,mesh_wall_thickness_compliance_fraction,mesh_slicer_compatibility_proxy,mesh_phaseb_source,mesh_slicability_planes_total,mesh_slicability_planes_intersecting,mesh_slicability_planes_closed,mesh_slicability_closed_fraction_corrected,mesh_slicable,mesh_mask_centroid_world_x,mesh_mask_centroid_world_y,mesh_mask_centroid_world_z,mesh_mesh_centroid_world_x,mesh_mesh_centroid_world_y,mesh_mesh_centroid_world_z,mesh_mesh_to_mask_centroid_mm_corrected,mesh_integrity_pass_corrected,repaired_stl,geom_vs_gt_geometry_status,geom_vs_gt_distance_method,geom_vs_gt_n_sample_points_a,geom_vs_gt_n_sample_points_b,geom_vs_gt_chamfer_mm,geom_vs_gt_symmetric_mean_surface_distance_mm,geom_vs_gt_symmetric_p95_surface_distance_mm,geom_vs_gt_hausdorff_mm,geom_vs_gt_directed_mean_a_to_b_mm,geom_vs_gt_directed_mean_b_to_a_mm,geom_vs_gt_mesh_volume_a_mm3,geom_vs_gt_mesh_volume_b_mm3,geom_vs_gt_mesh_volume_change_mm3,geom_vs_gt_mesh_volume_change_relative,geom_vs_gt_centroid_displacement_mm,geom_vs_gt_bbox_extent_change_x_mm,geom_vs_gt_bbox_extent_change_y_mm,geom_vs_gt_bbox_extent_change_z_mm,geom_vs_gt_bbox_extent_change_norm_mm,reference_volume_mm3,volume_diff_from_original_mm3,volume_diff_from_original_relative,dice_vs_original_prediction,geom_vs_original_geometry_status,geom_vs_original_distance_method,geom_vs_original_n_sample_points_a,geom_vs_original_n_sample_points_b,geom_vs_original_chamfer_mm,geom_vs_original_symmetric_mean_surface_distance_mm,geom_vs_original_symmetric_p95_surface_distance_mm,geom_vs_original_hausdorff_mm,geom_vs_original_directed_mean_a_to_b_mm,geom_vs_original_directed_mean_b_to_a_mm,geom_vs_original_mesh_volume_a_mm3,geom_vs_original_mesh_volume_b_mm3,geom_vs_original_mesh_volume_change_mm3,geom_vs_original_mesh_volume_change_relative,geom_vs_original_centroid_displacement_mm,geom_vs_original_bbox_extent_change_x_mm,geom_vs_original_bbox_extent_change_y_mm,geom_vs_original_bbox_extent_change_z_mm,geom_vs_original_bbox_extent_change_norm_mm,dice_original,cldice_original,hd95_original,connected_components_original,precision_original,recall_original,pred_volume_mm3_original,assd_original,centerline_mean_mm_original,skeleton_endpoints_original,skeleton_branchpoints_original,mesh_integrity_pass_original,topology_precision_original,topology_sensitivity_original,gt_volume_mm3_original,mesh_slicability_closed_fraction_original,mesh_mesh_to_mask_centroid_mm_original,mesh_non_manifold_edge_count_original,mesh_watertight_original,mesh_volume_mm3_original,components_original,components_corrected,delta_dice,delta_cldice,delta_hd95,delta_assd,delta_precision,delta_recall,delta_pred_volume_mm3,delta_centerline_mean_mm,delta_components
759,s3_gap_bridge,s3_gap_bridge__gap_1.2mm,gap_bridge,True,0.6000000238418579,0.6000000238418579,0.6000000238418579,True,0.5,1.2,9,3981.0964745836445,2244.672267585765,0.5638326732136075,0.7474018475750577,4,5,3.456000411987321,5.696233156251498,0.8485281711413358,1,9,4,0,0.0,0.0,4,18393,3972.888473605175,0.7048164970488936,0.7888327080954711,0.6369742734217227,0.5441827319780962,14509,3884,8269,4920.04858651545,-947.1601129102746,-0.19251031697251725,0.8253489091498707,0.9159369527145359,0.7510668563300142,11.676883601239728,23.902302094242618,1.7285022556832272,0.5517033966139077,2.631562518824051,571,342.60001361370087,16,10,4,1.8490226177907005,10.236082070867608,,,,,True,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/759/mask__s3_gap_bridge__gap_1.2mm.nii.gz,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/759/mask__s3_gap_bridge__gap_1.2mm.nii.gz,ok,3.0,4.0,True,0.0,4.0,4933.467802869246,3890.268463756102,93.00000369548798,76.80000305175781,82.80000329017639,0.4242640855706679,0.6000000238418579,0.5884556711296137,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s3_gap_bridge__gap_1.2mm/case_outputs/759__s3_gap_bridge__gap_1.2mm/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s3_gap_bridge__gap_1.2mm/case_outputs/759__s3_gap_bridge__gap_1.2mm/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s3_gap_bridge__gap_1.2mm/case_outputs/759__s3_gap_bridge__gap_1.2mm/segmentation_smoothed.stl,True,0.5747443489818489,3.141592653589793,0.5229848952049044,3.1390293282074007,-0.003551460523300918,0.05023650301745229,True,"phaseb_mesh_qc.run_phaseb_for_case (repository implementation, unmodified)",50.0,50.0,50.0,1.0,True,-8.457013676205804,165.32799757276177,-215.4681546263689,-9.741077068554317,165.91494591741477,-217.26101727803717,2.2820349783926415,True,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s3_gap_bridge__gap_1.2mm/case_outputs/759__s3_gap_bridge__gap_1.2mm/segmentation_repaired.stl,ok,exact_point_to_surface,74292.0,69085.0,3.0647174930181804,1.5689668169971271,10.791527085735796,23.860843702878437,2.5403778212859796,0.524339671732201,4823.289983201942,3890.2690802258744,-933.0209029760676,-0.1934407647529999,10.832567033787434,1.1999969482421875,-4.1999969482421875,-3.5999755859375,5.660370240574401,3981.0964745836445,-8.2080009784695,-0.002061743801204395,0.9989680643058875,ok,exact_point_to_surface,69219.0,69085.0,0.03329486026245543,0.01666355871987538,7.105427357601002e-15,14.412495087543599,0.0332940594172483,8.008452071270588e-07,3896.1820949229586,3890.2690802258744,-5.913014697084236,-0.0015176433115868413,0.3037820319798421,0.0,0.0,0.0,0.0,0.7057681574413356,0.8305024790682445,9.448809824276127,9,0.7889967988714666,0.6384230397752217,3981.0964745836445,1.4856634192010294,1.5130414010047861,20,10,True,0.9139414802065404,0.7610241820768137,4920.04858651545,1.0,2.4160003536673007,0.0,True,3896.1814644609863,9,4,-0.0009516603924419886,-0.00515356991837379,2.228073776963601,0.24283883648219784,-0.0001640907759954402,-0.001448766353498998,-8.2080009784695,0.3359812167859144,-5
759,s3_gap_bridge,s3_gap_bridge__gap_1.8mm,gap_bridge,False,0.6000000238418579,0.6000000238418579,0.6000000238418579,True,0.5,1.8,9,3981.0964745836445,2244.672267585765,0.5638326732136075,0.7474018475750577,4,5,3.456000411987321,5.696233156251498,0.8485281711413358,1,9,4,0,0.0,0.0,4,18393,3972.888473605175,0.7048164970488936,0.7888327080954711,0.6369742734217227,0.5441827319780962,14509,3884,8269,4920.04858651545,-947.1601129102746,-0.19251031697251725,0.8253489091498707,0.9159369527145359,0.7510668563300142,11.676883601239728,23.902302094242618,1.7285022556832272,0.5517033966139077,2.631562518824051,571,342.60001361370087,16,10,4,1.8490226177907005,10.236082070867608,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981.0964745836445,-8.2080009784695,-0.002061743801204395,0.9989680643058875,,,,,,,,,,,,,,,,,,,,0.7057681574413356,0.8305024790682445,9.448809824276127,9,0.7889967988714666,0.6384230397752217,3981.0964745836445,1.4856634192010294,1.5130414010047861,20,10,True,0.9139414802065404,0.7610241820768137,4920.04858651545,1.0,2.4160003536673007,0.0,True,3896.1814644609863,9,4,-0.0009516603924419886,-0.00515356991837379,2.228073776963601,0.24283883648219784,-0.0001640907759954402,-0.001448766353498998,-8.2080009784695,0.3359812167859144,-5
759,s3_gap_bridge,s3_gap_bridge__gap_2.4mm,gap_bridge,False,0.6000000238418579,0.6000000238418579,0.6000000238418579,True,0.5,2.4,9,3981.0964745836445,2244.672267585765,0.5638326732136075,0.7474018475750577,4,5,3.456000411987321,5.696233156251498,0.8485281711413358,1,9,3,1,0.6480000772476227,0.0,3,18396,3973.5364736824226,0.7047651430514402,0.7887040661013264,0.6369742734217227,0.5441215075942246,14509,3887,8269,4920.04858651545,-946.512112833027,-0.19237861094038097,0.8195290462065354,0.9017241379310345,0.7510668563300142,11.669953672899531,23.902302094242618,1.7289750083010718,0.5531787673250914,2.631562518824051,580,348.0000138282776,15,11,3,1.8840351885096163,10.194468061317568,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981.0964745836445,-7.560000901221883,-0.0018989745537408842,0.9988866863985663,,,,,,,,,,,,,,,,,,,,0.7057681574413356,0.8305024790682445,9.448809824276127,9,0.7889967988714666,0.6384230397752217,3981.0964745836445,1.4856634192010294,1.5130414010047861,20,10,True,0.9139414802065404,0.7610241820768137,4920.04858651545,1.0,2.4160003536673007,0.0,True,3896.1814644609863,9,3,-0.0010030143898953625,-0.010973432861709043,2.221143848623404,0.24331158910004236,-0.0002927327701401916,-0.001448766353498998,-7.560000901221883,0.37099378750483014,-6
759,s3c_closing,s3c_closing__r_0.6mm,morphological_closing,True,0.6000000238418579,0.6000000238418579,0.6000000238418579,True,0.5,0.6,9,3981.0964745836445,2244.672267585765,0.5638326732136075,0.7474018475750577,4,5,3.456000411987321,5.696233156251498,0.8485281711413358,1,9,4,0,18.576002214431853,0.0,4,18479,3991.464475819607,0.7051409457788981,0.7871638075653444,0.6385986478180701,0.5445696529519674,14546,3933,8232,4920.04858651545,-928.5841106958428,-0.18873474405127746,0.826326406740931,0.9162303664921466,0.7524893314366998,11.711533242940382,23.902302094242618,1.7317365146745993,0.5531820286150034,2.633170628770304,573,343.8000136613846,15,17,4,1.8446465250067858,10.230810686496309,,,,,True,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/759/mask__s3c_closing__r_0.6mm.nii.gz,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/759/mask__s3c_closing__r_0.6mm.nii.gz,ok,3.0,4.0,False,3.0,6.0,4926.50606983122,not_watertight,93.00000369548798,76.80000305175781,82.80000329017639,0.4242640855706679,0.6000000238418579,0.5874090780504073,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s3c_closing__r_0.6mm/case_outputs/759__s3c_closing__r_0.6mm/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s3c_closing__r_0.6mm/case_outputs/759__s3c_closing__r_0.6mm/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s3c_closing__r_0.6mm/case_outputs/759__s3c_closing__r_0.6mm/segmentation_smoothed.stl,True,0.574739561064802,3.141592653589793,0.52766906325938,3.141592653589793,not_watertight,0.05054386059851724,False,"phaseb_mesh_qc.run_phaseb_for_case (repository implementation, unmodified)",50.0,50.0,50.0,1.0,True,-8.5664572170773,165.3541722573258,-215.43092519601282,-9.702337226998072,165.91751668519987,-217.2962117606986,2.2554100092337257,False,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s3c_closing__r_0.6mm/case_outputs/759__s3c_closing__r_0.6mm/segmentation_repaired.stl,ok,exact_point_to_surface,74292.0,69130.0,3.0644209322727307,1.568539305320391,10.791663263611067,23.860843702878437,2.5415779154682743,0.5228430168044564,4823.289983201942,,,,10.833157291480088,1.1999969482421875,-4.1999969482421875,-3.5999755859375,5.660370240574401,3981.0964745836445,10.36800123596231,0.0026043079594162883,0.9966404768355459,ok,exact_point_to_surface,69219.0,69130.0,0.040712449590314004,0.02036714483020485,2.842170943040401e-14,14.412495087543599,0.037331235231497936,0.0033812143588160663,3896.1820949229586,,,,0.3060825473645178,0.0,0.0,0.0,0.0,0.7057681574413356,0.8305024790682445,9.448809824276127,9,0.7889967988714666,0.6384230397752217,3981.0964745836445,1.4856634192010294,1.5130414010047861,20,10,True,0.9139414802065404,0.7610241820768137,4920.04858651545,1.0,2.4160003536673007,0.0,True,3896.1814644609863,9,4,-0.0006272116624375101,-0.004176072327313429,2.2627234186642546,0.24607309547356992,-0.0018329913061221337,0.00017560804284832976,10.36800123596231,0.3316051240019997,-5
759,s3c_closing,s3c_closing__r_1.2mm,morphological_closing,False,0.6000000238418579,0.6000000238418579,0.6000000238418579,True,0.5,1.2,9,3981.0964745836445,2244.672267585765,0.5638326732136075,0.7474018475750577,4,5,3.456000411987321,5.696233156251498,0.8485281711413358,1,9,4,0,52.704006282806645,0.0,4,18637,4025.5924798879814,0.704092720028975,0.782314750228041,0.6400913161822811,0.5433202906651761,14580,4057,8198,4920.04858651545,-894.4561066274682,-0.1817982263587672,0.8233224551697883,0.9068100358422939,0.7539118065433855,11.672263649012875,23.902302094242618,1.7323477487082237,0.556529472174959,2.634853291548952,558,334.8000133037567,16,16,4,1.900508001484785,10.270346069281084,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981.0964745836445,44.496005304336904,0.011176821659161233,0.9923923599870508,,,,,,,,,,,,,,,,,,,,0.7057681574413356,0.8305024790682445,9.448809824276127,9,0.7889967988714666,0.6384230397752217,3981.0964745836445,1.4856634192010294,1.5130414010047861,20,10,True,0.9139414802065404,0.7610241820768137,4920.04858651545,1.0,2.4160003536673007,0.0,True,3896.1814644609863,9,4,-0.0016754374123605364,-0.007180023898456178,2.2234538247367475,0.24668432950719432,-0.006682048643425587,0.0016682764070593548,44.496005304336904,0.3874666004799989,-5
760,s1_absolute_volume,s1_absolute_volume__mm3_0.216,absolute_volume_filter,False,0.6000000238418579,0.6000000238418579,0.6000000238418579,True,0.5,0.216,10,7885.080939974821,3961.440472240467,0.5023969319271333,0.911886586695747,8,2,42.44400505971929,3.0000001192092896,1.0392305258366357,1,10,10,0,0.0,0.0,10,36505,7885.080939974822,0.7638670105248484,0.7505273250239693,0.7776894692023844,0.6179488914450685,27398,9107,7832,7609.680907144582,275.40003283024,0.03619074652284989,0.8675553324902345,0.8648111332007953,0.8703170028818443,7.048404354760852,28.949612546709766,1.2717564881172958,1.539087486111676,1.0191666985307577,1006,603.6000239849091,26,22,9,1.87203546885956,9.667438736525186,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7885.080939974822,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,0.7638670105248484,0.8675553324902345,7.048404354760852,10,0.7505273250239693,0.7776894692023844,7885.080939974822,1.2717564881172958,1.87203546885956,26,22,True,0.8648111332007953,0.8703170028818443,7609.680907144582,0.9591836734693877,3.658204858928972,0.0,True,7740.693922762551,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
760,s1_absolute_volume,s1_absolute_volume__mm3_1,absolute_volume_filter,False,0.6000000238418579,0.6000000238418579,0.6000000238418579,True,0.5,1.0,10,7885.080939974821,3961.440472240467,0.5023969319271333,0.911886586695747,8,2,42.44400505971929,3.0000001192092896,1.0392305258366357,1,10,9,0,0.0,0.21600002574814425,9,36504,7884.864939949073,0.763877659129562,0.7505478851632698,0.7776894692023844,0.6179628293035005,27398,9106,7832,7609.680907144582,275.1840328044909,0.0361623616236163,0.8679881070366698,0.8656716417910447,0.8703170028818443,7.048404354760852,28.949612546709766,1.271186122010057,1.5379291441103993,1.0191666985307577,1005,603.0000239610672,26,22,8,1.8618958512545494,9.391485878683222,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7885.080939974822,-0.21600002574905375,-2.739350773864643e-05,0.999986303058527,,,,,,,,,,,,,,,,,,,,0.7638670105248484,0.8675553324902345,7.048404354760852,10,0.7505273250239693,0.7776894692023844,7885.080939974822,1.2717564881172958,1.87203546885956,26,22,True,0.8648111332007953,0.8703170028818443,7609.680907144582,0.9591836734693877,3.658204858928972,0.0,True,7740.693922762551,10,9,1.0648604713558996e-05,0.00043277454643531055,0.0,-0.0005703661072387067,2.0560139300407343e-05,0.0,-0.21600002574905375,-0.010139617605010587,-1
760,s1_absolute_volume,s1_absolute_volume__mm3_2,absolute_volume_filter,False,0.6000000238418579,0.6000000238418579,0.6000000238418579,True,0.5,2.0,10,7885.080939974821,3961.440472240467,0.5023969319271333,0.911886586695747,8,2,42.44400505971929,3.0000001192092896,1.0392305258366357,1,10,8,0,0.0,1.5120001802433762,8,36498,7883.568939794578,0.763941556993085,0.7506712696586114,0.7776894692023844,0.6180464696593729,27398,9100,7832,7609.680907144582,273.8880326499957,0.03599205222821466,0.8692890252012427,0.8682634730538922,0.8703170028818443,7.048404354760852,28.949612546709766,1.2667501765383447,1.528890538248165,1.0191666985307577,1002,601.2000238895416,24,22,7,1.8210583948713335,9.156635398691476,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7885.080939974822,-1.5120001802442857,-0.00019175455417064035,0.999904113529581,,,,,,,,,,,,,,,,,,,,0.7638670105248484,0.8675553324902345,7.048404354760852,10,0.7505273250239693,0.7776894692023844,7885.080939974822,1.2717564881172958,1.87203546885956,26,22,True,0.8648111332007953,0.8703170028818443,7609.680907144582,0.9591836734693877,3.658204858928972,0.0,True,7740.693922762551,10,8,7.45464682365693e-05,0.0017336927110082057,0.0,-0.00500631157895115,0.00014394463464206808,0.0,-1.5120001802442857,-0.050977073988226485,-2
760,s1_absolute_volume,s1_absolute_volume__mm3_5,absolute_volume_filter,True,0.6000000238418579,0.6000000238418579,0.6000000238418579,True,0.5,5.0,10,7885.080939974821,3961.440472240467,0.5023969319271333,0.911886586695747,8,2,42.44400505971929,3.0000001192092896,1.0392305258366357,1,10,8,0,0.0,1.5120001802433762,8,36498,7883.568939794578,0.763941556993085,0.7506712696586114,0.7776894692023844,0.6180464696593729,27398,9100,7832,7609.680907144582,273.8880326499957,0.03599205222821466,0.8692890252012427,0.8682634730538922,0.8703170028818443,7.048404354760852,28.949612546709766,1.2667501765383447,1.528890538248165,1.0191666985307577,1002,601.2000238895416,24,22,7,1.8210583948713335,9.156635398691476,,,,,True,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/760/mask__s1_absolute_volume__mm3_5.nii.gz,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/case_outputs/760/mask__s1_absolute_volume__mm3_5.nii.gz,ok,3.0,8.0,True,0.0,8.0,9067.33669261326,7739.865922663844,117.60000467300415,85.80000340938568,93.00000369548798,0.4242640855706679,0.6000000238418579,0.5903493032289672,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/760__s1_absolute_volume__mm3_5/segmentation_raw.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/760__s1_absolute_volume__mm3_5/segmentation_repaired.stl,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/760__s1_absolute_volume__mm3_5/segmentation_smoothed.stl,True,0.5712760282424008,3.141592653589793,0.5188927054216284,3.139631606672826,-0.0030241663272728807,0.08984053920762781,True,"phaseb_mesh_qc.run_phaseb_for_case (repository implementation, unmodified)",50.0,49.0,47.0,0.9591836734693877,False,-25.659557009734243,171.60327382088752,114.5445458738861,-28.41185873010965,171.92300339028068,112.14649758111625,3.6644272911305142,True,/Users/angadkumar16ak/Projects/Automated_Cardiovascular_Segmentation_for_Bioprinting_Project/outputs/topology_correction/mesh_qc/s1_absolute_volume__mm3_5/case_outputs/760__s1_absolute_volume__mm3_5/segmentation_repaired.stl,ok,exact_point_to_surface,86597.0,84810.0,2.455575417840483,1.225106191332635,7.061157779591545,28.90606245476674,0.9705796030786943,1.484995814761789,7462.963285764746,7739.86607526641,276.9027895016643,0.03710359798095798,3.129335538603442,6.599994659423828,0.0,-3.5999908447265625,7.517969379196627,7885.080939974822,-1.5120001802442857,-0.00019175455417064035,0.999904113529581,ok,exact_point_to_surface,84838.0,84810.0,0.01772357199295046,0.008863248613234054,7.105427357601002e-15,27.1926432576161,0.017723571992948856,1.6033866707203482e-15,7740.6940703225555,7739.86607526641,-0.8279950561454825,-0.00010696651341899369,0.03003497701967909,0.0,0.0,0.0,0.0,0.7638670105248484,0.8675553324902345,7.048404354760852,10,0.7505273250239693,0.7776894692023844,7885.080939974822,1.2717564881172958,1.87203546885956,26,22,True,0.8648111332007953,0.8703170028818443,7609.680907144582,0.9591836734693877,3.658204858928972,0.0,True,7740.693922762551,10,8,7.45464682365693e-05,0.0017336927110082057,0.0,-0.00500631157895115,0.00014394463464206808,0.0,-1.5120001802442857,-0.050977073988226485,-2
760,s1_absolute_volume,s1_absolute_volume__mm3_10,absolute_volume_filter,False,0.6000000238418579,0.6000000238418579,0.6000000238418579,True,0.5,10.0,10,7885.080939974821,3961.440472240467,0.5023969319271333,0.911886586695747,8,2,42.44400505971929,3.0000001192092896,1.0392305258366357,1,10,8,0,0.0,1.5120001802433762,8,36498,7883.568939794578,0.763941556993085,0.7506712696586114,0.7776894692023844,0.6180464696593729,27398,9100,7832,7609.680907144582,273.8880326499957,0.03599205222821466,0.8692890252012427,0.8682634730538922,0.8703170028818443,7.048404354760852,28.949612546709766,1.2667501765383447,1.528890538248165,1.0191666985307577,1002,601.2000238895416,24,22,7,1.8210583948713335,9.156635398691476,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7885.080939974822,-1.5120001802442857,-0.00019175455417064035,0.999904113529581,,,,,,,,,,,,,,,,,,,,0.7638670105248484,0.8675553324902345,7.048404354760852,10,0.7505273250239693,0.7776894692023844,7885.080939974822,1.2717564881172958,1.87203546885956,26,22,True,0.8648111332007953,0.8703170028818443,7609.680907144582,0.9591836734693877,3.658204858928972,0.0,True,7740.693922762551,10,8,7.45464682365693e-05,0.0017336927110082057,0.0,-0.00500631157895115,0.00014394463464206808,0.0,-1.5120001802442857,-0.050977073988226485,-2
760,s1_absolute_volume,s1_absolute_volume__mm3_27,absolute_volume_filter,False,0.6000000238418579,0.6000000238418579,0.6000000238418579,True,0.5,27.0,10,7885.080939974821,3961.440472240467,0.5023969319271333,0.911886586695747,8,2,42.44400505971929,3.0000001192092896,1.0392305258366357,1,10,6,0,0.0,39.31200468635507,6,36323,7845.768935288466,0.7632943412575294,0.7518101478402114,0.7751348282713596,0.6171996835800655,27308,9015,7922,7609.680907144582,236.088028143884,0.03102469486233326,0.8680722844384373,0.8725985844287159,0.8635926993275697,7.048404354760852,28.949612546709766,1.285064445693519,1.5290809950482667,1.0564276599725806,989,593.4000235795975,22,22,6,1.8336352652079033,9.254966730241561,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7885.080939974822,-39.312004686355976,-0.004985618408437226,0.9975009611687813,,,,,,,,,,,,,,,,,,,,0.7638670105248484,0.8675553324902345,7.048404354760852,10,0.7505273250239693,0.7776894692023844,7885.080939974822,1.2717564881172958,1.87203546885956,26,22,True,0.8648111332007953,0.8703170028818443,7609.680907144582,0.9591836734693877,3.658204858928972,0.0,True,7740.693922762551,10,6,-0.0005726692673190259,0.0005169519482027818,0.0,0.013307957576223162,0.0012828228162420352,-0.002554640931024754,-39.312004686355976,-0.03840020365165664,-4
760,s1_absolute_volume,s1_absolute_volume__mm3_50,absolute_volume_filter,False,0.6000000238418579,0.6000000238418579,0.6000000238418579,True,0.5,50.0,10,7885.080939974821,3961.440472240467,0.5023969319271333,0.911886586695747,8,2,42.44400505971929,3.0000001192092896,1.0392305258366357,1,10,5,0,0.0,73.87200880622822,5,36163,7811.208931168593,0.7650049724762932,0.75513646544811,0.7751348282713596,0.61943971872519,27308,8855,7922,7609.680907144582,201.52802402401085,0.02648311098495603,0.8711391920395284,0.8788187372708758,0.8635926993275697,6.81469028575178,28.949612546709766,1.2444772631165655,1.446517550296142,1.0564276599725806,982,589.2000234127045,20,22,5,1.7814755035506982,8.915596393042868,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7885.080939974822,-73.87200880622913,-0.009368579646623769,0.9952936643364342,,,,,,,,,,,,,,,,,,,,0.7638670105248484,0.8675553324902345,7.048404354760852,10,0.7505273250239693,0.7776894692023844,7885.080939974822,1.2717564881172958,1.87203546885956,26,22,True,0.8648111332007953,0.8703170028818443,7609.680907144582,0.9591836734693877,3.658204858928972,0.0,True,7740.693922762551,10,5,0.001137961951444777,0.003583859549293855,-0.2337140690090722,-0.027279225000730323,0.004609140424140623,-0.002554640931024754,-73.87200880622913,-0.09055996530886179,-5
